# FEC Loss Vectors | model=GE | generated by generate_fec_traffic_data.m v2
model,loss_rate_target,trial,block,D0,D1,D2,D3,P0,P1,P2,P3
random,0.30,3,3,1,0,1,1,1,1,1,0
random,0.30,3,4,1,1,1,0,1,0,1,0
random,0.30,3,5,1,0,1,0,1,0,1,1
random,0.30,3,6,1,1,1,1,0,1,0,1
random,0.30,3,7,0,1,0,1,0,1,1,1
random,0.30,3,8,1,0,1,1,0,1,1,1
random,0.30,3,9,0,1,0,1,1,0,1,1
random,0.30,3,10,0,1,0,1,0,1,1,1
random,0.30,3,11,0,1,1,0,1,0,1,0
random,0.30,3,12,1,0,1,0,1,0,1,1
random,0.30,3,13,0,1,1,0,1,1,1,1
random,0.30,3,14,0,1,1,1,1,1,0,1
random,0.30,3,15,1,1,0,1,1,1,0,1
random,0.30,3,16,0,1,1,1,1,1,1,0
random,0.30,3,17,1,0,1,1,1,0,1,1
random,0.30,3,18,1,0,1,0,1,0,1,0
random,0.30,3,19,1,0,1,1,1,1,0,1
random,0.30,3,20,1,1,1,0,1,1,0,1
random,0.30,3,21,0,1,1,0,1,1,1,1
random,0.30,3,22,0,1,0,1,1,0,1,1
random,0.30,3,23,0,1,1,0,1,1,1,1
random,0.30,3,24,1,0,1,1,0,1,1,1
random,0.30,3,25,0,1,1,1,1,1,1,1
random,0.30,3,26,0,1,0,1,1,1,1,0
random,0.30,3,27,1,1,0,1,0,1,1,1
random,0.30,3,28,1,1,0,1,1,1,1,0
random,0.30,3,29,1,1,0,1,1,1,0,1
random,0.30,3,30,0,1,0,1,1,1,1,1
random,0.30,3,31,1,0,1,1,1,1,0,1
random,0.30,3,32,1,0,1,1,1,0,1,0
random,0.30,3,33,1,1,0,1,0,1,0,1
random,0.30,3,34,1,1,1,1,1,1,1,1
random,0.30,3,35,0,1,1,0,1,1,1,1
random,0.30,3,36,1,0,1,0,1,1,0,1
random,0.30,3,37,0,1,1,0,1,1,1,0
random,0.30,3,38,1,1,0,1,0,1,0,1
random,0.30,3,39,1,1,1,0,1,1,1,1
random,0.30,3,40,0,1,1,1,1,0,1,1
random,0.30,3,41,0,1,1,0,1,0,1,0
random,0.30,3,42,1,1,1,1,0,1,1,0
random,0.30,3,43,1,1,1,1,0,1,1,1
random,0.30,3,44,1,1,1,0,1,0,1,1
random,0.30,3,45,0,1,1,0,1,1,1,1
random,0.30,3,46,0,1,0,1,1,1,0,1
random,0.30,3,47,1,0,1,0,1,0,1,0
random,0.30,3,48,1,1,1,0,1,0,1,0
random,0.30,3,49,1,1,1,0,1,0,1,1
random,0.30,3,50,0,1,1,1,1,0,1,1
random,0.30,4,1,1,0,1,1,1,0,1,1
random,0.30,4,2,1,1,1,0,1,1,0,1
random,0.30,4,3,1,1,1,0,1,0,1,1
random,0.30,4,4,0,1,1,1,1,1,0,1
random,0.30,4,5,0,1,0,1,1,1,0,1
random,0.30,4,6,1,0,1,1,0,1,1,1
random,0.30,4,7,1,0,1,1,1,0,1,1
random,0.30,4,8,0,1,1,0,1,1,0,1
random,0.30,4,9,0,0,1,1,0,1,1,1
random,0.30,4,10,1,1,1,0,1,0,1,1
random,0.30,4,11,1,1,0,1,1,1,0,1
random,0.30,4,12,1,1,1,0,1,0,1,1
random,0.30,4,13,1,0,1,0,1,1,0,1
random,0.30,4,14,0,1,1,1,1,1,0,1
random,0.30,4,15,1,1,1,1,1,1,0,1
random,0.30,4,16,0,1,0,1,0,1,0,1
random,0.30,4,17,0,1,1,1,1,1,1,1
random,0.30,4,18,1,1,0,1,1,1,0,1
random,0.30,4,19,1,0,1,1,0,1,0,1
random,0.30,4,20,1,0,1,0,1,1,1,1
random,0.30,4,21,0,1,1,0,1,1,1,1
random,0.30,4,22,0,1,1,0,1,1,1,0
random,0.30,4,23,1,1,1,0,1,0,1,0
random,0.30,4,24,1,1,0,1,1,1,0,1
random,0.30,4,25,1,0,1,1,1,1,1,1
random,0.30,4,26,1,0,1,0,1,1,0,1
random,0.30,4,27,0,1,1,1,0,1,0,1
random,0.30,4,28,0,1,1,1,1,1,1,0
random,0.30,4,29,1,1,1,1,1,1,1,1
random,0.30,4,30,1,0,1,1,0,1,0,1
random,0.30,4,31,0,1,1,0,1,1,0,1
random,0.30,4,32,0,1,0,1,1,1,1,1
random,0.30,4,33,0,1,1,1,1,1,0,1
random,0.30,4,34,0,1,1,1,1,1,1,0
random,0.30,4,35,1,1,1,1,0,1,0,1
random,0.30,4,36,1,0,1,0,1,0,1,0
random,0.30,4,37,1,1,0,1,0,1,1,1
random,0.30,4,38,0,1,0,1,1,1,1,1
random,0.30,4,39,1,1,1,0,1,1,0,1
random,0.30,4,40,0,1,0,1,0,1,0,1
random,0.30,4,41,0,1,1,0,1,1,1,0
random,0.30,4,42,1,1,0,1,1,0,1,1
random,0.30,4,43,1,0,1,0,1,1,0,1
random,0.30,4,44,0,1,0,1,1,1,1,1
random,0.30,4,45,1,1,1,1,1,0,1,1
random,0.30,4,46,0,1,1,0,1,0,1,1
random,0.30,4,47,1,1,0,1,1,0,1,1
random,0.30,4,48,0,1,1,1,0,1,1,1
random,0.30,4,49,1,0,1,1,1,1,0,1
random,0.30,4,50,0,1,1,0,1,0,1,1
random,0.30,5,1,1,1,1,0,1,0,1,1
random,0.30,5,2,1,0,1,0,1,1,0,1
random,0.30,5,3,0,1,1,0,1,1,1,1
random,0.30,5,4,0,1,1,0,1,1,0,1
random,0.30,5,5,1,1,0,1,1,0,1,0
random,0.30,5,6,1,1,1,1,1,0,1,1
random,0.30,5,7,1,0,1,1,1,1,1,1
random,0.30,5,8,0,1,0,1,1,1,0,1
random,0.30,5,9,1,0,1,0,1,1,1,1
random,0.30,5,10,0,1,0,1,1,0,1,0
random,0.30,5,11,1,0,1,1,0,1,1,1
random,0.30,5,12,1,0,1,1,1,1,1,0
random,0.30,5,13,1,0,1,1,0,1,1,1
random,0.30,5,14,1,1,1,0,1,1,1,0
random,0.30,5,15,1,0,1,1,1,1,0,1
random,0.30,5,16,0,1,0,1,0,1,0,1
random,0.30,5,17,1,0,1,1,1,1,1,1
random,0.30,5,18,0,1,0,1,0,1,0,1
random,0.30,5,19,1,1,0,1,1,1,0,1
random,0.30,5,20,0,1,0,1,1,1,1,0
random,0.30,5,21,1,1,1,1,0,1,1,1
random,0.30,5,22,0,1,1,0,1,1,0,1
random,0.30,5,23,0,1,1,1,0,1,0,1
random,0.30,5,24,0,1,1,1,1,1,1,1
random,0.30,5,25,1,1,0,1,1,0,1,1
random,0.30,5,26,1,0,1,1,1,1,0,1
random,0.30,5,27,0,1,1,0,1,1,0,1
random,0.30,5,28,0,1,0,1,0,1,1,1
random,0.30,5,29,1,1,0,1,1,1,1,0
random,0.30,5,30,1,1,1,1,1,1,1,1
random,0.30,5,31,0,1,1,1,0,1,1,1
random,0.30,5,32,0,1,1,1,0,1,0,1
random,0.30,5,33,1,1,0,1,1,0,1,0
random,0.30,5,34,1,1,1,0,1,0,1,0
random,0.30,5,35,1,1,0,1,1,1,1,1
random,0.30,5,36,0,1,1,1,1,1,1,1
random,0.30,5,37,0,1,1,1,1,0,1,0
random,0.30,5,38,1,1,1,0,1,1,0,1
random,0.30,5,39,0,1,0,1,1,0,1,1
random,0.30,5,40,1,0,1,0,1,1,1,0
random,0.30,5,41,1,1,1,0,1,1,1,1
random,0.30,5,42,0,1,0,1,0,1,1,0
random,0.30,5,43,1,0,1,1,1,1,1,1
random,0.30,5,44,1,1,1,1,0,1,1,1
random,0.30,5,45,1,0,1,0,1,1,0,1
random,0.30,5,46,0,1,0,1,0,1,0,1
random,0.30,5,47,0,1,1,0,1,0,1,1
random,0.30,5,48,1,1,1,1,1,1,1,1
random,0.30,5,49,0,1,0,1,1,1,0,1
random,0.30,5,50,1,0,1,0,1,1,1,0
random,0.40,1,1,1,0,1,1,0,1,0,1
random,0.40,1,2,0,0,1,1,1,0,1,1
random,0.40,1,3,0,1,1,1,0,1,0,1
random,0.40,1,4,0,1,1,1,0,1,1,0
random,0.40,1,5,1,0,1,1,0,1,0,1
random,0.40,1,6,0,1,0,1,0,1,0,1
random,0.40,1,7,0,1,1,1,1,1,0,1
random,0.40,1,8,0,1,1,1,1,1,1,0
random,0.40,1,9,1,0,1,0,1,0,1,1
random,0.40,1,10,0,1,0,1,0,1,0,1
random,0.40,1,11,0,1,1,0,1,0,1,0
random,0.40,1,12,1,1,1,0,1,1,1,0
random,0.40,1,13,1,0,1,1,0,1,0,1
random,0.40,1,14,1,0,1,1,1,1,0,1
random,0.40,1,15,0,1,0,1,0,1,1,1
random,0.40,1,16,0,1,0,1,1,0,1,1
random,0.40,1,17,0,1,0,1,0,1,0,1
random,0.40,1,18,0,1,0,1,0,1,0,1
random,0.40,1,19,0,1,0,1,0,1,0,1
random,0.40,1,20,0,1,1,0,1,0,1,0
random,0.40,1,21,1,0,1,1,1,1,1,1
random,0.40,1,22,0,1,0,1,0,1,1,0
random,0.40,1,23,1,0,1,0,1,0,1,0
random,0.40,1,24,1,0,1,0,1,0,1,0
random,0.40,1,25,1,1,0,1,1,0,1,1
random,0.40,1,26,0,1,1,0,1,0,1,0
random,0.40,1,27,1,1,0,1,0,1,0,1
random,0.40,1,28,1,0,1,0,1,0,1,1
random,0.40,1,29,0,1,1,0,1,0,1,0
random,0.40,1,30,1,0,1,1,0,1,1,0
random,0.40,1,31,1,1,1,0,1,0,1,0
random,0.40,1,32,1,1,0,1,0,1,0,1
random,0.40,1,33,1,0,1,0,1,0,1,0
random,0.40,1,34,1,1,0,1,0,1,0,1
random,0.40,1,35,1,0,1,1,1,1,0,1
random,0.40,1,36,0,1,1,0,1,1,1,0
random,0.40,1,37,1,0,1,0,1,0,1,1
random,0.40,1,38,0,1,0,1,0,1,1,1
random,0.40,1,39,0,1,0,1,0,1,1,1
random,0.40,1,40,1,0,1,0,1,1,0,1
random,0.40,1,41,0,1,0,1,0,1,1,0
random,0.40,1,42,1,0,1,0,1,0,1,0
random,0.40,1,43,1,0,1,1,0,1,0,1
random,0.40,1,44,0,0,1,0,1,0,1,0
random,0.40,1,45,1,0,1,0,1,1,0,1
random,0.40,1,46,0,1,0,1,0,1,0,1
random,0.40,1,47,0,1,1,1,0,1,0,1
random,0.40,1,48,1,1,0,1,0,1,0,1
random,0.40,1,49,0,1,0,1,0,1,0,1
random,0.40,1,50,1,0,1,0,1,1,1,0
random,0.40,2,1,1,0,1,0,1,0,1,0
random,0.40,2,2,1,0,1,1,1,1,1,0
random,0.40,2,3,1,1,1,0,1,1,0,1
random,0.40,2,4,1,0,1,0,1,0,1,1
random,0.40,2,5,0,1,1,1,1,0,1,1
random,0.40,2,6,0,1,0,1,0,1,0,1
random,0.40,2,7,1,0,1,0,1,1,0,1
random,0.40,2,8,0,1,1,1,1,0,1,0
random,0.40,2,9,1,1,0,1,0,1,1,1
random,0.40,2,10,0,1,1,0,1,0,1,1
random,0.40,2,11,1,1,1,0,1,0,1,0
random,0.40,2,12,1,1,1,0,1,0,1,1
random,0.40,2,13,1,0,1,1,1,1,1,0
random,0.40,2,14,1,0,1,1,1,0,1,0
random,0.40,2,15,1,0,1,0,1,1,0,1
random,0.40,2,16,0,1,1,1,1,1,0,1
random,0.40,2,17,0,1,0,1,0,1,0,1
random,0.40,2,18,0,1,1,0,1,0,1,0
random,0.40,2,19,1,1,1,0,1,1,1,1
random,0.40,2,20,0,1,0,1,1,0,1,0
random,0.40,2,21,1,0,1,0,1,0,1,0
random,0.40,2,22,1,1,0,1,0,1,0,1
random,0.40,2,23,0,1,1,1,0,1,0,1
random,0.40,2,24,0,1,0,1,0,1,0,1
random,0.40,2,25,1,0,1,1,1,1,1,1
random,0.40,2,26,0,1,0,1,1,1,1,0
random,0.40,2,27,1,0,1,0,1,1,1,0
random,0.40,2,28,1,1,0,1,0,1,0,1
random,0.40,2,29,1,0,1,0,1,0,1,0
random,0.40,2,30,1,0,1,0,1,0,1,0
random,0.40,2,31,1,0,1,0,1,0,1,0
random,0.40,2,32,1,0,1,1,1,1,0,1
random,0.40,2,33,0,1,0,1,0,1,0,1
random,0.40,2,34,0,1,0,1,1,0,1,0
random,0.40,2,35,1,1,0,1,1,1,1,0
random,0.40,2,36,0,1,1,0,1,0,1,1
random,0.40,2,37,0,1,1,0,1,0,1,0
random,0.40,2,38,1,0,1,0,1,0,1,1
random,0.40,2,39,1,1,0,1,0,1,0,1
random,0.40,2,40,0,1,1,0,1,1,1,1
random,0.40,2,41,0,1,1,0,1,0,1,0
random,0.40,2,42,1,0,1,0,1,0,1,1
random,0.40,2,43,0,1,0,1,1,0,1,0
random,0.40,2,44,1,0,1,0,1,0,1,0
random,0.40,2,45,1,0,1,0,1,0,1,0
random,0.40,2,46,1,0,1,0,1,0,1,0
random,0.40,2,47,1,0,1,0,1,1,1,0
random,0.40,2,48,1,1,0,1,0,1,0,1
random,0.40,2,49,0,1,1,0,1,0,1,0
random,0.40,2,50,1,1,0,1,0,1,0,1
random,0.40,3,1,1,0,1,0,1,0,1,1
random,0.40,3,2,1,0,1,0,1,0,1,0
random,0.40,3,3,1,0,1,1,0,1,0,1
random,0.40,3,4,0,1,0,1,1,0,1,0
random,0.40,3,5,1,0,1,0,1,1,1,1
random,0.40,3,6,0,1,1,1,0,1,1,1
random,0.40,3,7,1,0,1,0,1,0,1,1
random,0.40,3,8,0,1,0,1,0,1,1,0
random,0.40,3,9,1,0,1,0,1,0,1,1
random,0.40,3,10,0,1,0,1,0,1,1,0
random,0.40,3,11,1,1,0,1,0,1,0,1
random,0.40,3,12,0,1,0,1,0,1,1,0
random,0.40,3,13,1,1,1,1,0,1,0,1
random,0.40,3,14,1,0,1,1,0,1,0,1
random,0.40,3,15,0,1,0,1,0,1,0,1
random,0.40,3,16,0,1,1,1,1,0,1,1
random,0.40,3,17,1,0,1,0,1,0,1,1
random,0.40,3,18,0,1,0,1,1,0,1,0
random,0.40,3,19,1,0,1,0,1,0,1,0
random,0.40,3,20,1,1,0,1,0,1,0,1
random,0.40,3,21,0,1,0,1,0,1,1,1
random,0.40,3,22,0,1,1,1,0,1,0,1
random,0.40,3,23,0,1,0,1,0,1,0,1
random,0.40,3,24,0,1,0,1,0,1,1,0
random,0.40,3,25,1,1,0,1,0,1,0,1
random,0.40,3,26,0,1,1,1,0,1,0,1
random,0.40,3,27,1,0,1,1,0,1,0,1
random,0.40,3,28,1,1,0,1,1,1,0,1
random,0.40,3,29,0,1,0,1,0,1,0,1
random,0.40,3,30,1,1,0,1,0,1,1,0
random,0.40,3,31,1,0,1,1,0,1,0,1
random,0.40,3,32,0,1,1,0,1,1,0,1
random,0.40,3,33,1,1,1,1,0,1,1,1
random,0.40,3,34,0,1,0,1,0,0,1,0
random,0.40,3,35,1,0,1,1,1,0,1,1
random,0.40,3,36,0,1,0,1,0,1,1,1
random,0.40,3,37,0,1,0,1,1,1,0,1
random,0.40,3,38,0,1,1,0,1,0,1,1
random,0.40,3,39,1,0,1,0,1,0,1,0
random,0.40,3,40,1,0,1,0,1,0,1,0
random,0.40,3,41,1,0,1,1,1,1,0,1
random,0.40,3,42,1,0,1,0,1,0,1,0
random,0.40,3,43,1,0,1,1,1,1,0,1
random,0.40,3,44,0,1,0,1,0,1,1,0
random,0.40,3,45,1,0,1,1,0,1,0,1
random,0.40,3,46,1,0,1,1,0,1,0,1
random,0.40,3,47,0,1,0,1,0,1,0,1
random,0.40,3,48,1,1,1,1,1,0,1,0
random,0.40,3,49,1,0,1,0,1,0,1,0
random,0.40,3,50,1,0,1,0,1,0,1,0
random,0.40,4,1,1,0,1,0,1,1,1,1
random,0.40,4,2,0,1,1,0,1,0,0,1
random,0.40,4,3,0,1,1,1,1,0,1,0
random,0.40,4,4,1,0,1,0,1,0,1,1
random,0.40,4,5,0,1,0,1,1,0,1,0
random,0.40,4,6,1,0,1,0,1,0,1,1
random,0.40,4,7,0,1,0,1,1,1,1,0
random,0.40,4,8,1,1,0,1,0,1,0,1
random,0.40,4,9,0,1,1,0,1,0,1,1
random,0.40,4,10,1,1,0,1,0,1,1,0
random,0.40,4,11,1,0,1,1,0,1,0,1
random,0.40,4,12,1,0,1,0,1,0,1,1
random,0.40,4,13,0,1,0,1,0,1,0,1
random,0.40,4,14,1,0,1,0,1,0,1,0
random,0.40,4,15,1,1,0,1,1,0,1,0
random,0.40,4,16,1,0,1,0,1,0,1,1
random,0.40,4,17,0,1,0,1,1,1,1,1
random,0.40,4,18,0,1,0,1,0,1,0,1
random,0.40,4,19,1,1,0,1,0,1,0,1
random,0.40,4,20,1,0,1,0,1,0,1,0
random,0.40,4,21,1,1,0,1,0,1,1,0
random,0.40,4,22,1,0,1,0,1,0,1,1
random,0.40,4,23,1,0,1,0,1,0,1,0
random,0.40,4,24,1,0,1,1,0,1,0,1
random,0.40,4,25,0,1,0,1,0,1,0,1
random,0.40,4,26,1,0,1,1,1,0,1,1
random,0.40,4,27,0,1,0,1,0,1,0,1
random,0.40,4,28,0,1,0,1,1,1,1,0
random,0.40,4,29,1,1,0,1,1,1,0,1
random,0.40,4,30,1,0,1,0,1,1,0,1
random,0.40,4,31,0,1,0,1,0,1,0,1
random,0.40,4,32,0,1,1,0,1,1,0,1
random,0.40,4,33,1,0,1,1,0,1,0,1
random,0.40,4,34,0,1,1,1,0,1,0,1
random,0.40,4,35,0,1,0,1,0,1,0,1
random,0.40,4,36,1,1,0,1,0,1,0,1
random,0.40,4,37,0,1,0,1,0,1,1,0
random,0.40,4,38,1,0,1,1,0,1,0,1
random,0.40,4,39,0,0,1,1,0,1,1,0
random,0.40,4,40,1,0,1,0,1,0,1,0
random,0.40,4,41,1,0,1,0,1,0,1,0
random,0.40,4,42,1,1,0,1,0,1,1,1
random,0.40,4,43,0,1,0,1,0,1,0,1
random,0.40,4,44,0,1,1,0,1,0,1,0
random,0.40,4,45,1,0,1,0,1,1,0,1
random,0.40,4,46,1,1,1,1,0,1,1,1
random,0.40,4,47,1,0,1,0,1,0,1,0
random,0.40,4,48,1,1,1,0,1,0,1,0
random,0.40,4,49,1,1,0,1,0,1,0,1
random,0.40,4,50,1,1,1,0,1,0,1,0
random,0.40,5,1,1,1,0,1,1,0,0,1
random,0.40,5,2,0,1,0,1,1,1,1,0
random,0.40,5,3,1,0,1,0,1,0,1,0
random,0.40,5,4,1,0,1,1,0,1,1,0
random,0.40,5,5,1,1,0,1,1,1,0,1
random,0.40,5,6,0,1,0,1,0,1,0,1
random,0.40,5,7,1,1,0,1,1,0,1,0
random,0.40,5,8,0,1,0,1,0,1,1,0
random,0.40,5,9,1,0,1,0,1,0,1,1
random,0.40,5,10,0,1,1,0,1,1,1,0
random,0.40,5,11,1,0,1,0,1,0,1,0
random,0.40,5,12,1,0,1,0,1,0,1,1
random,0.40,5,13,0,1,0,1,0,1,0,1
random,0.40,5,14,1,0,1,1,1,0,1,0
random,0.40,5,15,1,1,0,1,1,1,0,1
random,0.40,5,16,1,0,1,1,0,1,1,0
random,0.40,5,17,1,0,1,0,1,1,1,0
random,0.40,5,18,1,1,0,1,1,0,1,0
random,0.40,5,19,1,0,1,1,1,0,1,1
random,0.40,5,20,0,1,0,1,0,1,1,0
random,0.40,5,21,1,1,0,1,0,1,0,1
random,0.40,5,22,0,1,1,0,1,0,1,0
random,0.40,5,23,1,1,0,1,1,1,0,1
random,0.40,5,24,0,1,0,1,0,1,0,1
random,0.40,5,25,1,0,1,1,0,1,0,1
random,0.40,5,26,0,1,0,1,0,1,0,1
random,0.40,5,27,1,1,0,1,0,1,0,1
random,0.40,5,28,1,0,1,1,1,0,1,0
random,0.40,5,29,1,0,1,0,1,0,1,0
random,0.40,5,30,1,0,1,0,1,0,1,1
random,0.40,5,31,0,1,0,1,0,1,1,1
random,0.40,5,32,1,0,1,0,1,0,1,1
random,0.40,5,33,1,0,1,0,1,1,0,1
random,0.40,5,34,0,1,0,1,1,0,1,0
random,0.40,5,35,1,0,1,0,1,0,1,0
random,0.40,5,36,1,0,1,0,1,0,1,1
random,0.40,5,37,0,1,0,1,1,0,1,0
random,0.40,5,38,1,0,1,0,1,0,1,0
random,0.40,5,39,1,1,1,1,0,1,1,0
random,0.40,5,40,1,0,1,0,1,0,1,1
random,0.40,5,41,0,1,1,1,0,1,0,1
random,0.40,5,42,1,0,1,0,1,1,1,1
random,0.40,5,43,0,1,0,1,1,0,1,1
random,0.40,5,44,1,0,1,0,1,1,1,1
random,0.40,5,45,0,1,0,1,0,1,0,1
random,0.40,5,46,0,1,0,1,1,0,1,1
random,0.40,5,47,1,0,1,0,1,0,1,0
random,0.40,5,48,1,0,1,0,1,1,1,0
random,0.40,5,49,1,0,1,0,1,0,1,1
random,0.40,5,50,0,1,0,1,0,1,0,1
random,0.50,1,1,1,0,1,0,1,0,1,0
random,0.50,1,2,1,0,1,0,1,0,1,0
random,0.50,1,3,1,0,1,0,1,0,1,0
random,0.50,1,4,1,0,1,0,1,0,1,0
random,0.50,1,5,1,0,1,0,1,0,1,0
random,0.50,1,6,1,0,1,0,1,0,1,0
random,0.50,1,7,1,0,1,0,1,0,1,1
random,0.50,1,8,0,1,1,0,1,0,1,0
random,0.50,1,9,1,0,1,0,1,0,1,0
random,0.50,1,10,1,0,1,0,1,0,1,0
random,0.50,1,11,0,1,0,1,0,1,0,1
random,0.50,1,12,0,1,0,1,0,1,0,0
random,0.50,1,13,1,0,1,0,1,0,1,0
random,0.50,1,14,1,0,1,0,1,0,1,0
random,0.50,1,15,1,0,1,0,1,0,1,0
random,0.50,1,16,1,0,1,0,1,0,1,0
random,0.50,1,17,1,0,1,0,1,0,1,0
random,0.50,1,18,1,0,1,0,1,0,1,0
random,0.50,1,19,1,0,1,0,1,0,1,0
random,0.50,1,20,1,0,1,0,1,0,1,0
random,0.50,1,21,1,0,1,0,1,0,1,0
random,0.50,1,22,1,0,1,0,1,0,1,0
random,0.50,1,23,1,0,1,0,1,0,1,0
random,0.50,1,24,1,0,1,0,1,0,1,0
random,0.50,1,25,1,0,1,0,1,0,1,0
random,0.50,1,26,1,0,1,0,1,0,1,0
random,0.50,1,27,1,0,1,0,1,0,1,0
random,0.50,1,28,1,0,1,0,1,0,1,0
random,0.50,1,29,1,0,1,0,1,0,1,0
random,0.50,1,30,1,0,1,0,1,0,1,0
random,0.50,1,31,1,0,1,0,1,0,1,0
random,0.50,1,32,1,0,1,0,1,0,1,0
random,0.50,1,33,1,0,1,0,1,0,1,0
random,0.50,1,34,1,0,1,0,1,0,1,0
random,0.50,1,35,1,0,1,0,1,1,0,1
random,0.50,1,36,0,1,0,1,0,1,0,1
random,0.50,1,37,0,1,0,1,0,1,0,1
random,0.50,1,38,0,1,0,1,0,1,0,1
random,0.50,1,39,0,1,0,1,0,1,0,1
random,0.50,1,40,0,1,0,1,0,1,0,1
random,0.50,1,41,0,1,0,1,0,1,0,1
random,0.50,1,42,0,1,0,1,0,1,0,1
random,0.50,1,43,0,1,0,1,0,1,0,1
random,0.50,1,44,0,1,0,1,0,1,0,1
random,0.50,1,45,0,1,0,1,0,1,0,1
random,0.50,1,46,0,0,1,0,1,0,1,0
random,0.50,1,47,1,0,1,0,1,0,1,0
random,0.50,1,48,1,0,1,0,1,0,1,0
random,0.50,1,49,1,0,1,0,1,0,1,0
random,0.50,1,50,1,0,1,0,1,0,1,0
random,0.50,2,1,1,0,1,0,1,0,1,0
random,0.50,2,2,1,0,1,0,1,0,1,0
random,0.50,2,3,1,0,1,0,1,0,1,0
random,0.50,2,4,1,0,1,0,1,0,1,0
random,0.50,2,5,1,0,1,0,1,0,1,0
random,0.50,2,6,1,0,1,0,1,1,0,1
random,0.50,2,7,0,1,0,1,0,1,0,1
random,0.50,2,8,0,1,0,1,0,1,0,1
random,0.50,2,9,0,1,0,1,0,1,0,1
random,0.50,2,10,0,1,0,1,0,1,0,1
random,0.50,2,11,0,1,0,1,0,1,0,1
random,0.50,2,12,0,1,0,1,0,1,0,1
random,0.50,2,13,0,1,0,1,0,1,0,1
random,0.50,2,14,0,1,0,1,0,1,0,1
random,0.50,2,15,0,1,0,1,0,1,0,1
random,0.50,2,16,0,1,0,1,0,1,0,1
random,0.50,2,17,0,1,0,1,0,1,0,1
random,0.50,2,18,0,1,0,1,0,1,0,1
random,0.50,2,19,0,1,0,1,0,1,0,1
random,0.50,2,20,0,1,0,0,1,0,1,0
random,0.50,2,21,1,0,1,0,1,0,1,0
random,0.50,2,22,1,0,1,0,1,0,1,0
random,0.50,2,23,1,0,1,0,1,0,1,0
random,0.50,2,24,1,0,1,0,1,0,1,0
random,0.50,2,25,1,0,1,0,1,0,1,0
random,0.50,2,26,1,0,1,0,1,0,1,0
random,0.50,2,27,1,0,1,0,1,0,1,0
random,0.50,2,28,1,0,1,0,1,0,1,0
random,0.50,2,29,1,0,1,0,1,0,1,0
random,0.50,2,30,1,0,1,0,1,0,1,0
random,0.50,2,31,1,0,1,0,1,0,1,0
random,0.50,2,32,1,0,1,0,1,0,1,0
random,0.50,2,33,1,0,1,0,1,0,1,0
random,0.50,2,34,1,0,1,0,1,0,1,0
random,0.50,2,35,1,0,1,0,1,0,1,1
random,0.50,2,36,0,1,0,1,0,1,0,1
random,0.50,2,37,0,1,0,1,0,1,0,1
random,0.50,2,38,0,1,0,1,0,1,0,1
random,0.50,2,39,0,1,0,1,0,1,0,1
random,0.50,2,40,0,1,0,1,0,1,0,1
random,0.50,2,41,0,1,0,1,0,1,0,1
random,0.50,2,42,0,1,0,1,0,1,0,1
random,0.50,2,43,0,1,0,0,1,0,1,0
random,0.50,2,44,1,0,1,0,1,0,1,0
random,0.50,2,45,1,0,1,0,1,0,1,0
random,0.50,2,46,1,0,1,0,1,0,1,0
random,0.50,2,47,1,0,1,0,1,0,1,0
random,0.50,2,48,1,0,1,0,1,0,1,0
random,0.50,2,49,1,0,1,0,1,0,1,1
random,0.50,2,50,0,1,0,1,0,1,0,1
random,0.50,3,1,1,0,1,0,1,0,1,0
random,0.50,3,2,1,0,1,0,1,0,1,0
random,0.50,3,3,1,0,1,0,1,0,1,0
random,0.50,3,4,1,0,1,0,1,0,1,0
random,0.50,3,5,1,0,1,0,1,0,1,0
random,0.50,3,6,1,0,1,0,1,0,1,0
random,0.50,3,7,1,0,1,0,1,0,1,0
random,0.50,3,8,1,0,1,0,1,0,1,1
random,0.50,3,9,0,1,0,1,0,1,0,1
random,0.50,3,10,0,1,0,1,0,1,0,1
random,0.50,3,11,0,1,0,1,0,1,0,1
random,0.50,3,12,0,1,0,1,0,1,0,1
random,0.50,3,13,0,1,0,1,0,1,0,1
random,0.50,3,14,0,1,0,1,0,1,0,1
random,0.50,3,15,0,1,0,1,0,1,0,1
random,0.50,3,16,0,1,0,1,0,1,0,1
random,0.50,3,17,0,1,0,1,0,1,0,1
random,0.50,3,18,0,1,0,1,0,1,0,1
random,0.50,3,19,0,1,0,1,0,0,1,0
random,0.50,3,20,1,0,1,0,1,0,1,0
random,0.50,3,21,1,0,1,0,1,0,1,0
random,0.50,3,22,1,0,1,0,1,0,1,0
random,0.50,3,23,1,0,1,0,1,0,1,0
random,0.50,3,24,1,0,1,0,1,0,1,0
random,0.50,3,25,1,0,1,0,1,0,1,0
random,0.50,3,26,1,0,1,0,1,0,1,0
random,0.50,3,27,1,0,1,0,1,0,1,0
random,0.50,3,28,1,0,1,0,1,0,1,0
random,0.50,3,29,1,0,1,0,1,0,1,0
random,0.50,3,30,1,0,1,0,1,0,0,1
random,0.50,3,31,0,1,0,1,0,1,0,1
random,0.50,3,32,0,1,0,1,0,1,0,1
random,0.50,3,33,0,1,0,1,0,1,0,1
random,0.50,3,34,0,1,0,0,1,0,1,0
random,0.50,3,35,1,0,1,0,1,0,1,0
random,0.50,3,36,0,1,0,1,0,1,0,1
random,0.50,3,37,0,1,0,1,0,1,0,1
