# FEC Latency Samples | generated by generate_fec_traffic_data.m v2
packet_global_idx,block_id,delay_ms
27542,3443,1.7806
27543,3443,2.9147
27544,3443,0.3592
27545,3444,3.5354
27546,3444,1.7839
27547,3444,2.1082
27548,3444,2.3229
27549,3444,3.2783
27550,3444,1.6392
27551,3444,1.4554
27552,3444,5.6980
27553,3445,2.0203
27554,3445,1.3661
27555,3445,1.1535
27556,3445,1.8323
27557,3445,4.3196
27558,3445,1.8480
27559,3445,1.2122
27560,3445,3.6849
27561,3446,3.5396
27562,3446,3.3982
27563,3446,0.0000
27564,3446,2.0387
27565,3446,0.6912
27566,3446,2.7281
27567,3446,2.1218
27568,3446,2.6855
27569,3447,3.3357
27570,3447,3.3032
27571,3447,2.1757
27572,3447,2.7253
27573,3447,2.9538
27574,3447,1.9789
27575,3447,0.9383
27576,3447,2.5738
27577,3448,4.1355
27578,3448,2.8480
27579,3448,2.5722
27580,3448,3.4379
27581,3448,1.6002
27582,3448,3.1331
27583,3448,3.7938
27584,3448,3.0327
27585,3449,3.9792
27586,3449,1.7502
27587,3449,4.6999
27588,3449,2.1941
27589,3449,0.8510
27590,3449,2.8516
27591,3449,2.6130
27592,3449,2.3736
27593,3450,1.9338
27594,3450,1.5493
27595,3450,1.7057
27596,3450,2.8317
27597,3450,3.3978
27598,3450,0.0000
27599,3450,2.5357
27600,3450,1.2529
27601,3451,1.4279
27602,3451,3.2836
27603,3451,2.0345
27604,3451,3.6484
27605,3451,1.4559
27606,3451,0.9443
27607,3451,3.8359
27608,3451,1.8899
27609,3452,0.6700
27610,3452,4.3018
27611,3452,1.3391
27612,3452,3.3392
27613,3452,5.0630
27614,3452,3.3857
27615,3452,1.9936
27616,3452,3.3064
27617,3453,0.1813
27618,3453,0.9843
27619,3453,2.0371
27620,3453,2.7817
27621,3453,0.6477
27622,3453,2.1773
27623,3453,2.3364
27624,3453,0.5035
27625,3454,1.8130
27626,3454,1.4616
27627,3454,3.4509
27628,3454,1.9949
27629,3454,3.1358
27630,3454,2.9420
27631,3454,1.4609
27632,3454,1.5177
27633,3455,1.9725
27634,3455,1.2552
27635,3455,4.3313
27636,3455,1.8997
27637,3455,2.4367
27638,3455,3.8286
27639,3455,0.7944
27640,3455,3.2820
27641,3456,2.1644
27642,3456,1.8138
27643,3456,1.9185
27644,3456,2.3682
27645,3456,3.4124
27646,3456,3.0718
27647,3456,2.7222
27648,3456,1.7843
27649,3457,2.7293
27650,3457,2.8999
27651,3457,1.2813
27652,3457,2.1437
27653,3457,0.5024
27654,3457,4.5376
27655,3457,2.1494
27656,3457,3.1801
27657,3458,2.4604
27658,3458,2.7335
27659,3458,1.9427
27660,3458,2.7033
27661,3458,4.9376
27662,3458,3.7129
27663,3458,1.5416
27664,3458,1.4459
27665,3459,0.5419
27666,3459,3.3514
27667,3459,2.8627
27668,3459,0.8099
27669,3459,0.0000
27670,3459,2.5222
27671,3459,1.9708
27672,3459,2.5413
27673,3460,1.0226
27674,3460,1.4532
27675,3460,2.6346
27676,3460,3.5506
27677,3460,1.9929
27678,3460,2.8124
27679,3460,3.7091
27680,3460,0.6140
27681,3461,3.7601
27682,3461,2.2501
27683,3461,1.8629
27684,3461,3.7515
27685,3461,3.2662
27686,3461,2.8479
27687,3461,3.6718
27688,3461,3.2850
27689,3462,3.3631
27690,3462,3.3029
27691,3462,4.0771
27692,3462,3.5508
27693,3462,2.6315
27694,3462,1.9650
27695,3462,0.9598
27696,3462,0.7500
27697,3463,2.1566
27698,3463,2.5900
27699,3463,2.4626
27700,3463,4.6108
27701,3463,1.5097
27702,3463,3.0876
27703,3463,4.1290
27704,3463,2.9318
27705,3464,3.0055
27706,3464,2.6180
27707,3464,1.7456
27708,3464,2.6790
27709,3464,4.0724
27710,3464,2.1427
27711,3464,3.9228
27712,3464,2.4895
27713,3465,1.3968
27714,3465,2.8546
27715,3465,2.1074
27716,3465,3.1383
27717,3465,3.5884
27718,3465,2.7432
27719,3465,5.3436
27720,3465,1.9847
27721,3466,3.5855
27722,3466,1.1188
27723,3466,4.1043
27724,3466,3.5760
27725,3466,1.4847
27726,3466,1.6247
27727,3466,2.9506
27728,3466,3.5294
27729,3467,3.0777
27730,3467,2.4096
27731,3467,2.7312
27732,3467,1.8333
27733,3467,2.5105
27734,3467,2.5576
27735,3467,2.0771
27736,3467,1.7412
27737,3468,4.6067
27738,3468,2.1237
27739,3468,3.9127
27740,3468,0.8782
27741,3468,3.1806
27742,3468,1.9566
27743,3468,1.4909
27744,3468,1.4664
27745,3469,2.6849
27746,3469,2.6685
27747,3469,3.0061
27748,3469,3.2352
27749,3469,1.2896
27750,3469,2.4554
27751,3469,2.6439
27752,3469,1.7159
27753,3470,3.6271
27754,3470,0.6488
27755,3470,2.0442
27756,3470,2.8704
27757,3470,2.6648
27758,3470,3.1642
27759,3470,0.4383
27760,3470,2.6727
27761,3471,1.8182
27762,3471,2.5740
27763,3471,2.9856
27764,3471,3.8388
27765,3471,3.2984
27766,3471,2.0310
27767,3471,0.5182
27768,3471,2.2067
27769,3472,2.1956
27770,3472,3.8859
27771,3472,2.8159
27772,3472,3.2297
27773,3472,2.1920
27774,3472,3.3399
27775,3472,1.5399
27776,3472,3.5063
27777,3473,2.2890
27778,3473,3.1863
27779,3473,2.3911
27780,3473,2.5797
27781,3473,2.4713
27782,3473,0.9036
27783,3473,2.2506
27784,3473,0.6121
27785,3474,2.9181
27786,3474,1.9806
27787,3474,2.8202
27788,3474,3.8560
27789,3474,2.9808
27790,3474,2.8211
27791,3474,3.2741
27792,3474,2.2117
27793,3475,2.6474
27794,3475,2.4511
27795,3475,1.9249
27796,3475,3.9032
27797,3475,5.4509
27798,3475,2.9500
27799,3475,1.4272
27800,3475,0.3592
27801,3476,2.0186
27802,3476,1.8242
27803,3476,3.7737
27804,3476,4.7562
27805,3476,2.1869
27806,3476,1.8919
27807,3476,3.4825
27808,3476,1.3788
27809,3477,0.6674
27810,3477,3.0898
27811,3477,2.2841
27812,3477,2.3675
27813,3477,1.4318
27814,3477,1.3456
27815,3477,2.7644
27816,3477,2.9936
27817,3478,4.6968
27818,3478,3.0034
27819,3478,3.6029
27820,3478,0.5452
27821,3478,2.2571
27822,3478,3.4931
27823,3478,2.9882
27824,3478,1.9575
27825,3479,3.6712
27826,3479,1.2351
27827,3479,2.9290
27828,3479,3.4904
27829,3479,3.4725
27830,3479,1.6606
27831,3479,2.7162
27832,3479,1.5823
27833,3480,3.4199
27834,3480,0.0000
27835,3480,2.9815
27836,3480,3.5285
27837,3480,3.0814
27838,3480,2.1232
27839,3480,3.5701
27840,3480,2.8349
27841,3481,1.0628
27842,3481,0.7820
27843,3481,2.6164
27844,3481,3.2243
27845,3481,3.5662
27846,3481,1.9807
27847,3481,4.0270
27848,3481,1.2284
27849,3482,1.9541
27850,3482,2.2966
27851,3482,3.4926
27852,3482,3.9368
27853,3482,1.1590
27854,3482,3.0876
27855,3482,3.7465
27856,3482,4.5272
27857,3483,2.0131
27858,3483,2.2194
27859,3483,3.2412
27860,3483,2.3666
27861,3483,2.1156
27862,3483,3.3227
27863,3483,4.0582
27864,3483,3.4827
27865,3484,2.3436
27866,3484,2.1536
27867,3484,2.4254
27868,3484,2.5011
27869,3484,2.5083
27870,3484,4.3012
27871,3484,2.2518
27872,3484,2.2144
27873,3485,2.1805
27874,3485,0.8677
27875,3485,3.3414
27876,3485,3.1482
27877,3485,2.2323
27878,3485,2.1394
27879,3485,2.3806
27880,3485,3.8541
27881,3486,2.0680
27882,3486,4.7002
27883,3486,1.7904
27884,3486,1.9468
27885,3486,1.5931
27886,3486,1.3392
27887,3486,3.3476
27888,3486,1.0389
27889,3487,2.0889
27890,3487,4.3607
27891,3487,0.8829
27892,3487,1.5671
27893,3487,1.7097
27894,3487,2.1796
27895,3487,2.0344
27896,3487,2.0936
27897,3488,2.0056
27898,3488,2.7335
27899,3488,2.9901
27900,3488,3.6748
27901,3488,1.0420
27902,3488,2.9839
27903,3488,2.7839
27904,3488,2.4917
27905,3489,1.4416
27906,3489,2.9690
27907,3489,1.4257
27908,3489,3.3823
27909,3489,3.6938
27910,3489,2.4320
27911,3489,0.7699
27912,3489,1.5914
27913,3490,2.7039
27914,3490,3.2262
27915,3490,4.5028
27916,3490,0.9827
27917,3490,2.2046
27918,3490,0.5672
27919,3490,2.4513
27920,3490,0.9773
27921,3491,2.3446
27922,3491,1.0388
27923,3491,3.5995
27924,3491,2.6984
27925,3491,2.9959
27926,3491,2.5837
27927,3491,1.7959
27928,3491,3.7927
27929,3492,1.9844
27930,3492,2.9854
27931,3492,2.6365
27932,3492,2.8642
27933,3492,2.3518
27934,3492,4.6017
27935,3492,3.7081
27936,3492,4.8484
27937,3493,2.6460
27938,3493,3.6475
27939,3493,0.0188
27940,3493,2.9044
27941,3493,1.6247
27942,3493,0.8247
27943,3493,3.0207
27944,3493,2.2059
27945,3494,1.6445
27946,3494,3.4425
27947,3494,3.2805
27948,3494,0.2482
27949,3494,2.3795
27950,3494,2.0355
27951,3494,3.9977
27952,3494,3.1496
27953,3495,3.4447
27954,3495,4.8420
27955,3495,2.1688
27956,3495,1.3082
27957,3495,4.2104
27958,3495,2.8043
27959,3495,3.0964
27960,3495,1.5590
27961,3496,1.3602
27962,3496,2.0874
27963,3496,1.3753
27964,3496,3.4200
27965,3496,2.4497
27966,3496,4.0514
27967,3496,1.6256
27968,3496,1.9277
27969,3497,3.0503
27970,3497,2.6059
27971,3497,0.6698
27972,3497,3.1278
27973,3497,2.9179
27974,3497,2.4670
27975,3497,1.7282
27976,3497,2.5333
27977,3498,2.6723
27978,3498,2.8100
27979,3498,2.2346
27980,3498,3.0534
27981,3498,2.5937
27982,3498,3.8289
27983,3498,1.5799
27984,3498,2.7879
27985,3499,2.6175
27986,3499,2.5465
27987,3499,2.8316
27988,3499,1.5175
27989,3499,1.3674
27990,3499,1.7247
27991,3499,2.9480
27992,3499,2.8775
27993,3500,1.3046
27994,3500,1.4042
27995,3500,1.6643
27996,3500,1.3791
27997,3500,1.8130
27998,3500,0.9277
27999,3500,0.5111
28000,3500,2.5431
28001,3501,1.4766
28002,3501,2.0645
28003,3501,2.7010
28004,3501,4.5703
28005,3501,2.2429
28006,3501,2.0029
28007,3501,3.0531
28008,3501,2.3345
28009,3502,3.4609
28010,3502,2.4577
28011,3502,4.1848
28012,3502,1.8807
28013,3502,1.6570
28014,3502,2.9759
28015,3502,1.8021
28016,3502,3.9829
28017,3503,1.2922
28018,3503,2.2113
28019,3503,3.9310
28020,3503,2.0937
28021,3503,4.3971
28022,3503,3.4497
28023,3503,3.4451
28024,3503,3.9591
28025,3504,3.6746
28026,3504,2.7570
28027,3504,2.2537
28028,3504,2.6175
28029,3504,4.7162
28030,3504,2.1624
28031,3504,1.7279
28032,3504,1.5993
28033,3505,3.5589
28034,3505,0.7358
28035,3505,0.9064
28036,3505,3.3020
28037,3505,2.6935
28038,3505,1.7398
28039,3505,0.9998
28040,3505,0.8924
28041,3506,3.0206
28042,3506,3.4028
28043,3506,0.1448
28044,3506,2.0522
28045,3506,5.0436
28046,3506,1.2317
28047,3506,4.8603
28048,3506,1.2339
28049,3507,1.4098
28050,3507,1.8015
28051,3507,1.2133
28052,3507,3.3657
28053,3507,0.3943
28054,3507,2.2423
28055,3507,4.2103
28056,3507,2.8806
28057,3508,2.9376
28058,3508,1.6885
28059,3508,2.4550
28060,3508,3.4784
28061,3508,1.5102
28062,3508,2.9663
28063,3508,3.4889
28064,3508,1.5481
28065,3509,3.9632
28066,3509,3.4333
28067,3509,3.1068
28068,3509,1.0253
28069,3509,2.0101
28070,3509,1.7461
28071,3509,2.9428
28072,3509,2.5612
28073,3510,2.9024
28074,3510,2.9056
28075,3510,0.7488
28076,3510,2.8759
28077,3510,2.5529
28078,3510,3.3455
28079,3510,3.1399
28080,3510,1.6656
28081,3511,0.7833
28082,3511,5.2781
28083,3511,1.3685
28084,3511,3.5689
28085,3511,1.7598
28086,3511,0.0000
28087,3511,2.4554
28088,3511,3.6427
28089,3512,2.3680
28090,3512,2.6493
28091,3512,2.4531
28092,3512,2.0476
28093,3512,2.8287
28094,3512,0.8138
28095,3512,3.3319
28096,3512,3.4406
28097,3513,2.5357
28098,3513,4.8992
28099,3513,0.5358
28100,3513,2.5625
28101,3513,1.9509
28102,3513,4.0529
28103,3513,2.6792
28104,3513,2.7076
28105,3514,1.5388
28106,3514,2.5862
28107,3514,2.5051
28108,3514,0.6928
28109,3514,2.6220
28110,3514,2.4216
28111,3514,2.7789
28112,3514,1.5411
28113,3515,2.6916
28114,3515,2.6473
28115,3515,3.0904
28116,3515,2.0861
28117,3515,2.9484
28118,3515,2.2140
28119,3515,2.1355
28120,3515,0.8058
28121,3516,2.9010
28122,3516,2.1529
28123,3516,1.0947
28124,3516,3.5236
28125,3516,3.1316
28126,3516,2.1819
28127,3516,1.1621
28128,3516,2.2535
28129,3517,1.7551
28130,3517,2.6178
28131,3517,3.4293
28132,3517,0.6867
28133,3517,1.1126
28134,3517,1.1825
28135,3517,1.5985
28136,3517,0.0000
28137,3518,1.0665
28138,3518,2.3244
28139,3518,1.9970
28140,3518,1.0798
28141,3518,2.8131
28142,3518,2.8692
28143,3518,3.8654
28144,3518,3.5748
28145,3519,1.8225
28146,3519,1.5531
28147,3519,3.4274
28148,3519,2.0193
28149,3519,2.0379
28150,3519,1.8708
28151,3519,1.7655
28152,3519,1.6065
28153,3520,3.2728
28154,3520,0.9092
28155,3520,3.9950
28156,3520,3.7776
28157,3520,4.3046
28158,3520,3.0134
28159,3520,2.4587
28160,3520,1.2493
28161,3521,3.8077
28162,3521,2.9403
28163,3521,0.9029
28164,3521,2.1872
28165,3521,1.6276
28166,3521,4.0502
28167,3521,3.7524
28168,3521,3.4292
28169,3522,2.6945
28170,3522,1.9464
28171,3522,1.0942
28172,3522,3.1819
28173,3522,1.6025
28174,3522,4.1720
28175,3522,4.8430
28176,3522,2.3348
28177,3523,2.7671
28178,3523,0.8680
28179,3523,3.2386
28180,3523,1.6286
28181,3523,3.9712
28182,3523,1.7567
28183,3523,2.7163
28184,3523,1.6237
28185,3524,4.1272
28186,3524,3.6160
28187,3524,1.5556
28188,3524,4.2856
28189,3524,2.5237
28190,3524,1.1027
28191,3524,4.2409
28192,3524,1.5013
28193,3525,1.5460
28194,3525,2.5749
28195,3525,2.6433
28196,3525,2.7138
28197,3525,1.8462
28198,3525,2.9457
28199,3525,2.4319
28200,3525,2.2034
28201,3526,1.5947
28202,3526,3.0402
28203,3526,2.5037
28204,3526,2.7714
28205,3526,0.7239
28206,3526,2.6709
28207,3526,1.7697
28208,3526,4.2778
28209,3527,3.2210
28210,3527,3.6738
28211,3527,1.1045
28212,3527,1.5142
28213,3527,2.1777
28214,3527,1.3597
28215,3527,3.2450
28216,3527,1.7043
28217,3528,3.3548
28218,3528,1.8209
28219,3528,2.9312
28220,3528,3.2797
28221,3528,1.3375
28222,3528,2.5623
28223,3528,1.4214
28224,3528,3.0043
28225,3529,1.5965
28226,3529,0.8745
28227,3529,0.5225
28228,3529,1.6416
28229,3529,2.1520
28230,3529,3.3118
28231,3529,3.0949
28232,3529,4.0878
28233,3530,1.2635
28234,3530,2.7600
28235,3530,1.9579
28236,3530,1.7187
28237,3530,1.8484
28238,3530,0.8572
28239,3530,2.4093
28240,3530,2.9921
28241,3531,2.8094
28242,3531,0.7508
28243,3531,1.9202
28244,3531,3.0353
28245,3531,3.5301
28246,3531,1.6043
28247,3531,3.0467
28248,3531,4.4957
28249,3532,2.1609
28250,3532,1.4953
28251,3532,2.0157
28252,3532,0.9486
28253,3532,2.5098
28254,3532,2.2901
28255,3532,3.1625
28256,3532,3.7813
28257,3533,0.0921
28258,3533,1.2183
28259,3533,2.9590
28260,3533,3.3159
28261,3533,2.2885
28262,3533,1.9063
28263,3533,1.5160
28264,3533,1.0107
28265,3534,3.4658
28266,3534,1.5881
28267,3534,4.7717
28268,3534,1.7540
28269,3534,2.8835
28270,3534,1.9938
28271,3534,3.5216
28272,3534,1.3645
28273,3535,3.3036
28274,3535,3.5871
28275,3535,2.5486
28276,3535,3.0596
28277,3535,3.4800
28278,3535,3.1904
28279,3535,1.7745
28280,3535,0.3459
28281,3536,2.5243
28282,3536,1.5910
28283,3536,0.7636
28284,3536,1.2273
28285,3536,3.1383
28286,3536,1.7070
28287,3536,1.7332
28288,3536,1.1254
28289,3537,2.6138
28290,3537,1.6944
28291,3537,2.6879
28292,3537,3.1227
28293,3537,0.3793
28294,3537,2.4193
28295,3537,2.3721
28296,3537,0.5784
28297,3538,2.7661
28298,3538,2.0532
28299,3538,2.9929
28300,3538,4.4528
28301,3538,0.4328
28302,3538,3.0321
28303,3538,2.7862
28304,3538,1.9093
28305,3539,3.2048
28306,3539,2.8215
28307,3539,2.9770
28308,3539,0.2368
28309,3539,3.0020
28310,3539,3.6347
28311,3539,1.5764
28312,3539,1.1135
28313,3540,2.4444
28314,3540,0.7690
28315,3540,2.4184
28316,3540,1.9212
28317,3540,2.6891
28318,3540,3.4325
28319,3540,2.2152
28320,3540,1.5804
28321,3541,3.3099
28322,3541,0.0672
28323,3541,4.1471
28324,3541,2.8538
28325,3541,2.0941
28326,3541,3.3040
28327,3541,1.6482
28328,3541,3.8185
28329,3542,2.5491
28330,3542,4.0142
28331,3542,4.3052
28332,3542,2.1792
28333,3542,3.0064
28334,3542,1.8429
28335,3542,2.0799
28336,3542,0.2465
28337,3543,2.3070
28338,3543,2.8465
28339,3543,0.9585
28340,3543,4.2674
28341,3543,1.4144
28342,3543,0.8528
28343,3543,1.5702
28344,3543,2.4341
28345,3544,1.2109
28346,3544,1.7563
28347,3544,3.3493
28348,3544,3.2302
28349,3544,3.0623
28350,3544,4.5824
28351,3544,2.8636
28352,3544,3.5903
28353,3545,3.6534
28354,3545,2.5596
28355,3545,0.7385
28356,3545,2.3488
28357,3545,1.9565
28358,3545,2.9715
28359,3545,1.8400
28360,3545,3.0105
28361,3546,2.0388
28362,3546,3.8223
28363,3546,2.5800
28364,3546,0.3087
28365,3546,0.7949
28366,3546,2.6030
28367,3546,2.1015
28368,3546,1.3013
28369,3547,3.2125
28370,3547,4.0478
28371,3547,2.8350
28372,3547,0.9378
28373,3547,2.6161
28374,3547,4.2203
28375,3547,2.0487
28376,3547,2.4795
28377,3548,2.9168
28378,3548,1.6040
28379,3548,1.5261
28380,3548,2.1629
28381,3548,4.1258
28382,3548,2.7021
28383,3548,1.5643
28384,3548,4.0073
28385,3549,3.0559
28386,3549,0.8638
28387,3549,3.4836
28388,3549,3.2269
28389,3549,1.2885
28390,3549,2.8760
28391,3549,3.5471
28392,3549,0.9333
28393,3550,2.7846
28394,3550,3.8176
28395,3550,2.8343
28396,3550,1.3630
28397,3550,1.7657
28398,3550,3.5183
28399,3550,2.6468
28400,3550,2.6763
28401,3551,1.4928
28402,3551,1.6427
28403,3551,2.7655
28404,3551,3.6085
28405,3551,1.7509
28406,3551,3.7691
28407,3551,2.3794
28408,3551,1.4168
28409,3552,1.5832
28410,3552,2.3758
28411,3552,3.6789
28412,3552,2.6279
28413,3552,2.6229
28414,3552,1.8642
28415,3552,1.8479
28416,3552,2.5606
28417,3553,0.0000
28418,3553,3.3535
28419,3553,1.7995
28420,3553,1.8596
28421,3553,3.9438
28422,3553,3.7736
28423,3553,2.8771
28424,3553,2.3120
28425,3554,2.7274
28426,3554,3.3061
28427,3554,2.6732
28428,3554,2.3856
28429,3554,2.5523
28430,3554,2.5011
28431,3554,1.5745
28432,3554,1.9748
28433,3555,3.9270
28434,3555,2.6406
28435,3555,0.7829
28436,3555,2.4751
28437,3555,4.6330
28438,3555,2.8677
28439,3555,1.4182
28440,3555,1.1465
28441,3556,2.5952
28442,3556,1.8972
28443,3556,4.8159
28444,3556,0.6904
28445,3556,3.1982
28446,3556,2.4442
28447,3556,3.3719
28448,3556,1.9811
28449,3557,1.7758
28450,3557,2.8221
28451,3557,1.3646
28452,3557,1.3735
28453,3557,1.4732
28454,3557,4.4555
28455,3557,3.5698
28456,3557,2.6549
28457,3558,4.6778
28458,3558,2.7214
28459,3558,2.6943
28460,3558,2.2600
28461,3558,0.5358
28462,3558,2.9431
28463,3558,5.3369
28464,3558,2.7201
28465,3559,0.0000
28466,3559,2.4922
28467,3559,2.6626
28468,3559,1.7669
28469,3559,1.6764
28470,3559,0.9634
28471,3559,2.2335
28472,3559,1.9960
28473,3560,1.8997
28474,3560,3.0584
28475,3560,3.4894
28476,3560,3.5519
28477,3560,1.1299
28478,3560,3.2265
28479,3560,1.7671
28480,3560,2.9859
28481,3561,1.6265
28482,3561,4.4922
28483,3561,2.5316
28484,3561,3.2292
28485,3561,3.7588
28486,3561,3.4455
28487,3561,2.4486
28488,3561,2.5656
28489,3562,0.2469
28490,3562,2.0217
28491,3562,3.8652
28492,3562,1.1912
28493,3562,4.2967
28494,3562,1.5021
28495,3562,0.0087
28496,3562,2.1732
28497,3563,2.7713
28498,3563,1.8487
28499,3563,1.7633
28500,3563,3.7789
28501,3563,4.5023
28502,3563,3.6568
28503,3563,4.3699
28504,3563,2.1877
28505,3564,3.4000
28506,3564,4.4308
28507,3564,3.6548
28508,3564,3.6708
28509,3564,2.0755
28510,3564,1.2551
28511,3564,2.0966
28512,3564,1.9511
28513,3565,1.6763
28514,3565,2.7556
28515,3565,0.9316
28516,3565,2.0435
28517,3565,1.7983
28518,3565,3.0434
28519,3565,4.3012
28520,3565,4.9416
28521,3566,2.2528
28522,3566,3.4576
28523,3566,3.6387
28524,3566,2.1792
28525,3566,3.4826
28526,3566,1.3701
28527,3566,1.6141
28528,3566,1.8456
28529,3567,3.4202
28530,3567,3.7631
28531,3567,2.6947
28532,3567,2.3280
28533,3567,3.0239
28534,3567,3.4967
28535,3567,2.7168
28536,3567,1.7304
28537,3568,1.0808
28538,3568,1.4675
28539,3568,3.5618
28540,3568,3.6084
28541,3568,3.1873
28542,3568,1.5742
28543,3568,3.3721
28544,3568,2.9824
28545,3569,2.3001
28546,3569,3.8035
28547,3569,3.2133
28548,3569,2.2286
28549,3569,2.2361
28550,3569,3.6840
28551,3569,1.6556
28552,3569,1.4999
28553,3570,2.0874
28554,3570,2.1718
28555,3570,1.9578
28556,3570,1.5066
28557,3570,1.7317
28558,3570,3.3545
28559,3570,2.9190
28560,3570,3.1456
28561,3571,4.5223
28562,3571,3.6851
28563,3571,1.1327
28564,3571,1.8173
28565,3571,1.2672
28566,3571,1.2322
28567,3571,3.8624
28568,3571,2.7120
28569,3572,0.7035
28570,3572,3.3678
28571,3572,2.0477
28572,3572,2.7641
28573,3572,1.2490
28574,3572,4.2760
28575,3572,0.4873
28576,3572,0.0000
28577,3573,4.3415
28578,3573,2.2609
28579,3573,2.5719
28580,3573,2.5410
28581,3573,3.7471
28582,3573,3.6119
28583,3573,3.5415
28584,3573,3.9252
28585,3574,2.4917
28586,3574,2.4023
28587,3574,2.6534
28588,3574,1.8123
28589,3574,3.9687
28590,3574,2.6372
28591,3574,2.6265
28592,3574,4.0105
28593,3575,0.3022
28594,3575,3.1664
28595,3575,3.5421
28596,3575,4.2342
28597,3575,2.5768
28598,3575,1.2213
28599,3575,2.4484
28600,3575,1.4652
28601,3576,1.4592
28602,3576,2.2329
28603,3576,0.0532
28604,3576,1.9650
28605,3576,3.6798
28606,3576,0.2699
28607,3576,1.6813
28608,3576,1.0535
28609,3577,1.4386
28610,3577,1.0839
28611,3577,1.1625
28612,3577,1.2931
28613,3577,2.6313
28614,3577,3.0963
28615,3577,1.5251
28616,3577,4.5375
28617,3578,2.9990
28618,3578,3.0856
28619,3578,1.8209
28620,3578,2.6322
28621,3578,3.2165
28622,3578,3.7345
28623,3578,2.4534
28624,3578,3.1611
28625,3579,1.8555
28626,3579,2.7889
28627,3579,3.2143
28628,3579,3.5318
28629,3579,0.5609
28630,3579,1.2078
28631,3579,2.8698
28632,3579,3.5109
28633,3580,2.8632
28634,3580,1.6755
28635,3580,2.2117
28636,3580,0.0000
28637,3580,1.6560
28638,3580,1.5163
28639,3580,2.2313
28640,3580,2.1937
28641,3581,3.5497
28642,3581,1.0319
28643,3581,2.7316
28644,3581,1.8343
28645,3581,3.5564
28646,3581,1.6988
28647,3581,0.1464
28648,3581,1.8774
28649,3582,2.4669
28650,3582,3.0958
28651,3582,3.2372
28652,3582,3.5508
28653,3582,2.2051
28654,3582,2.6479
28655,3582,1.0140
28656,3582,0.0074
28657,3583,0.6191
28658,3583,2.5851
28659,3583,0.7339
28660,3583,2.3056
28661,3583,0.8157
28662,3583,3.0003
28663,3583,1.7392
28664,3583,1.4505
28665,3584,2.9758
28666,3584,3.4355
28667,3584,2.9011
28668,3584,3.1822
28669,3584,2.1529
28670,3584,3.6710
28671,3584,2.5179
28672,3584,3.9480
28673,3585,2.0520
28674,3585,3.6932
28675,3585,3.3881
28676,3585,1.3791
28677,3585,2.3398
28678,3585,2.2479
28679,3585,2.3832
28680,3585,1.8868
28681,3586,4.6292
28682,3586,3.8730
28683,3586,2.2559
28684,3586,3.4425
28685,3586,3.0377
28686,3586,2.5989
28687,3586,2.3727
28688,3586,1.8631
28689,3587,2.9704
28690,3587,2.8148
28691,3587,1.7448
28692,3587,1.8455
28693,3587,1.0276
28694,3587,2.4270
28695,3587,3.6345
28696,3587,4.1099
28697,3588,1.1702
28698,3588,0.0000
28699,3588,2.4756
28700,3588,1.7325
28701,3588,2.5870
28702,3588,3.4673
28703,3588,3.8568
28704,3588,3.7442
28705,3589,0.1969
28706,3589,1.8279
28707,3589,1.9289
28708,3589,3.1664
28709,3589,3.5515
28710,3589,1.2001
28711,3589,2.2930
28712,3589,2.3693
28713,3590,3.5444
28714,3590,1.9077
28715,3590,2.6094
28716,3590,2.1545
28717,3590,0.6035
28718,3590,3.0496
28719,3590,1.9272
28720,3590,3.0646
28721,3591,3.7010
28722,3591,1.9042
28723,3591,2.2420
28724,3591,0.5651
28725,3591,3.0226
28726,3591,2.8132
28727,3591,2.7715
28728,3591,2.0251
28729,3592,3.3189
28730,3592,3.0509
28731,3592,3.6671
28732,3592,1.8875
28733,3592,1.8509
28734,3592,1.9855
28735,3592,2.3837
28736,3592,1.4424
28737,3593,4.1758
28738,3593,4.2154
28739,3593,2.7574
28740,3593,4.1714
28741,3593,3.7051
28742,3593,1.2745
28743,3593,1.6755
28744,3593,2.5479
28745,3594,1.1556
28746,3594,1.6441
28747,3594,3.1245
28748,3594,0.7983
28749,3594,0.4031
28750,3594,3.4916
28751,3594,3.4240
28752,3594,2.0251
28753,3595,1.9142
28754,3595,2.0946
28755,3595,2.7024
28756,3595,2.6446
28757,3595,1.8544
28758,3595,2.8045
28759,3595,1.4552
28760,3595,2.0511
28761,3596,2.2182
28762,3596,1.7505
28763,3596,2.7497
28764,3596,2.6142
28765,3596,2.0856
28766,3596,1.1077
28767,3596,0.2029
28768,3596,2.9856
28769,3597,1.6333
28770,3597,3.3147
28771,3597,1.9476
28772,3597,2.6745
28773,3597,5.0110
28774,3597,3.7259
28775,3597,0.1300
28776,3597,3.4092
28777,3598,1.0211
28778,3598,1.1820
28779,3598,2.6798
28780,3598,2.3434
28781,3598,2.1980
28782,3598,3.6169
28783,3598,2.8979
28784,3598,1.0901
28785,3599,3.9696
28786,3599,4.0578
28787,3599,2.7178
28788,3599,2.2247
28789,3599,1.4428
28790,3599,3.0961
28791,3599,4.4730
28792,3599,0.0000
28793,3600,0.0209
28794,3600,3.7308
28795,3600,2.8605
28796,3600,0.8784
28797,3600,1.8134
28798,3600,2.6435
28799,3600,3.6345
28800,3600,2.4197
28801,3601,3.2824
28802,3601,2.5523
28803,3601,2.3803
28804,3601,3.2525
28805,3601,3.0198
28806,3601,3.0610
28807,3601,1.2167
28808,3601,2.3288
28809,3602,1.8735
